UserID,User,Comment Tokenize,Label
12294,Đào Nhật Lệ,ốc_hương ngon lắm thích hấp chấm mắm lá chanh ớt tươi thích,Positive
12295,Nguyễn Ngọc Tú,hàu tươi ngon ốc ngon ốc móng xào rau_muống giòn thơm thoải_mái không_gian sạch_sẽ,Positive
12296,Trịnh Thị Dương,ốc_hương hấp xả ghẹ rang muối toàn món ngon thích phục_vụ lắm,Positive
12297,Trần Diệu Linh,ốc tỏi nướng muối ớt thơm ngon đồ chất_lượng hàu nướng ốc_hương ngon hấp_dẫn nước_chấm ngon vị,Positive
12298,Đỗ Thị Lan,sò lông hấp xả thơm ngon_ngọt lắm nước_chấm quán pha ok nha chanh ớt vắt chấm ngon lắm,Positive
12299,Nguyễn Tuấn Kiệt,ốc ngon ốc_hương cháy tỏi sốt ngon chất_lượng đồ vị nước_chấm quán pha ngon không_gian quán sạch_sẽ gọn_gàng,Positive
12300,Ngô Minh Nguyệt,hàu tươi ngon nướng mỡ hành ngon thơm chất_lượng ốc hấp sả ngon thơm chất_lượng,Positive
12301,Mai Thu Huyền,ghẹ rang muối ngon thịt thịt thơm gia_vị nước_chấm đầy_đủ,Positive
12302,Bùi Thị Thảo,ốc gai sốt bơ tỏi thơm ngon đồ ăn_ở tươi ngon gia_vị quán nhanh_nhẹn không_gian quán mát,Positive
12303,Đoàn Thu Hiền,hàu nướng mỡ hành tươi ngon hành khô lạc rang bùi thơm chất_lượng giá_cả,Positive
12304,Trần Thị Khánh,ốc thơm ngon ốc sò vị thơm ngon đậm_đà nước_chấm sốt chất_lượng,Positive
12305,Phan Ngọc Trinh,sò lụa đỏ nướng mỡ hành thơm ngon vị lắm sốt quán chất_lượng chấm bánh_mì ok ủng_hộ quán,Positive
12306,Trần Duy Long,ốc_hương sốt kim sa vị cay cay thơm ngon sốt chấm bánh_mì giòn ngon lắm đồ vừa_ý,Positive
12307,Phan Thùy Anh,thịt nghêu hấp xả thơm ngon_ăn chất_lượng sốt bơ thơm ngon nước_chấm chất_lượng,Positive
12308,Trần Thị Tâm,hàu tươi nướng phô_mai thơm ngon ốc_hương rang muối_ăn mặn mặn hợp thịt ốc tươi ngon giá_cả tốt,Positive
12309,Lê Thị Minh,ốc nướng mỡ hành thơm ngon sốt quán ngon chất_lượng lắm giá_cả tốt,Positive
12310,Trịnh Thanh Vân,ốc bưu hấp xả thơm ốc tươi nóng ngon lắm,Positive
12311,Trần Thị Hồng,ốc thơm ngon không_gian quán rộng_rãi đồ thơm ngon chất_lượng lắm,Positive
12312,Lý Ngọc Lan,hàu nướng phô_mai mỡ hành siêu thích mua gia_đình lắm,Positive
12313,Phạm Phương Thanh,nghêu sò hấp ngon đồ tươi thích nước_chấm ngon giá_cả tốt,Positive
12314,Mai Trọng Hải,thoải_mái ốc hấp xả xào thơm ngon ốc thơm đồ ăn_ở không_gian quán thoáng sạch dễ_chịu,Positive
12315,Vũ Anh Thơ,hàu nướng mỡ hành tươi ngon đồ ăn_ở chất_lượng nước_chấm pha chuẩn không_gian quán rộng thoáng,Positive
12316,Dương Thị Quỳnh,ốc hấp_dẫn món ngon đồ tươi bánh_mì chấm sốt_ăn ok,Positive
12317,Phạm Thị Mỹ,ốc tỏi nướng muối ớt to ngon thịt ốc chấm mắm quán pha ngon,Positive
12318,Lê Huyền Anh,ốc hàu tươi ngon sốt chất_lượng hàu nướng hành khô thơm ngon,Positive
12319,Trần Quỳnh Hoa,ốc ngon xào rau_muống giòn thơm đồ ăn_ở vị phục_vụ nhanh_nhẹn,Positive
12320,Phạm Hải Đăng,ốc ngon lắm sò dẹo nướng mỡ hành tươi toàn món ngon thích_hợp nhậu tốn mồi lắm,Positive
12321,Mai Thị Trang,sò lông nướng mỡ hành thơm ngon đồ ăn_ở chất_lượng nước_chấm quán pha ngon nha,Positive
12322,Trung Nguyễn,hàu nưỡng mỡ hành thơm ngon đồ chất_lượng nước_chấm ngon đầy_đủ giá tiền tốt,Positive
12323,Trần Thị Nga,thoải_mái ốc hàu sò thơm ngon đồ ăn_ở tươi ngon chất_lượng nước_chấm chất_lượng,Positive
12324,Lê Thị Lan Anh,ốc_hương sốt ngon đồ tươi chất_lượng thèm ốc toàn rủ anh_em bạn_bè quán uy_tín thương_hiệu,Positive
12325,Phạm Thị Mai,hàu nướng mỡ hành thơm ngon lạc rang thơm bùi chất_lượng,Positive
12326,Trần Anh Tú,ốc sò thơm ngon chấm sốt bánh_mì ngon lắm ngon thoả_mãn thèm,Positive
12327,Nguyễn Hồng Hạnh,thỏa_thích ốc ngon thích đồ thơm ngon nước_chấm quán pha đỉnh lắm nha,Positive
12328,Trần Văn Toản,ngêu hấp xả thơm sò lông nướng mỡ hành đậm_đà thơm ngon chất_lượng giá tiền vừa_ý,Positive
12329,Đàm Thị Trang,ốc sốt bơ tỏi ngon sốt chấm bánh_mì nóng giòn ngon lắm giá tiền tốt ủng_hộ,Positive
12330,Trần Quốc Thái,ốc_hương sốt kim_sa chấm bánh_mì thơm ngon ốc ngon thịt sốt chấm bánh_mì ngon giá tiền tốt nhanh_nhẹn,Positive
12331,Nguyễn Huệ Chi,ốc tỏi nướng muối ớt thơm ngon ốc to thơm ăn_đậm_đà chất_lượng giá tiền chất_lượng,Positive
12332,Vũ Kiều Linh,ngêu hấp thái ngon hàu ốc nướng cực,Positive
12333,Nguyễn Hoàng Mai Phương,ốc hấp xả thơm nước_chấm quán pha ngon lắm thèm ốc rủ lũ,Positive
12334,Trần Thị Thảo Ngân,ốc sò tươi ngon đồ món menu chế_biến đa_dạng thỏa_thích,Positive
12335,Nguyễn Danh Linh,hàu nướng mỡ hành thơm ngon lạc rang bùi giòn chất_lượng hàu tươi thích lắm,Positive
12336,Trần Thị Tú,ốc tươi chế_biến thơm ngon nướng mỡ hành ngon thơm đậm_đà chất_lượng lắm,Positive
12337,Đinh Thị Nga,ốc tỏi nướng mỡ ớt ngon tỏi thơm đồ ngậy ngon sốt_ăn tuyệt,Positive
12338,Nguyễn Trường Long,thoải_mái ốc hàu toàn tươi hải_sản nhập thích lắm,Positive
12339,Mai Thị Huế,ốc thoải_mái ngon thịt ốc tươi thơm ngon giòn chất_lượng sốt đậm_đà vị,Positive
12340,Nguyễn Thị Hường,chiều ốc ngon lắm ốc ngon sốt hấp nước_chấm ngon,Positive
12341,Lê Như Quỳnh,nghêu hấp sả ngon ngêu tươi chấm mắm quán pha ă đỉnh nha,Positive
12342,Nguyễn Hữu Thắng,ốc hấp xả ngon thơm thịt ốc ngon giòn thơm nước_chấm chất_lượng quán ngon,Positive
12343,Nguyễn Khánh Vân,ốc xào bơ tỏi nướng mỡ hành thích nha ốc ngon thịt ốc tươi,Positive
12344,Lê Hải Yến,sò tươi hàu ghẹ rang muối hải_sản thoải_mái cẹc kỳ,Positive
12345,Hoàng Thị Minh,nha ốc hàu nướng tươi ngon nước_chấm pha chuẩn ngon lắm nha giá tiền vui_tính,Positive
12346,Nguyễn Công Định,ốc gai sốt bơ tỏi thơm_lừng quán đóng_gói cẩn_thận ship nha,Positive
12347,Đào Nhật Lệ,hàu nướng ốc tam_giác xào rau_muống nghêu hấp sả ốc đồ thơm ngon chất_lượng,Positive
12348,Đàm Thị Thảo,ốc_hương sốt bơ bắp thơm ngậy bánh_mì chấm sốt kèm hợp nha giá tiền tốt,Positive
12349,Phạm Mai Linh,ốc hàu tươi ngon đồ thơm thịt phô_mai sốt thơm ngon neoedc chấmpha chất_lượng,Positive
12350,Nguyễn Anh Thư,đĩa hàu sữa ngon vị sốt chất_lượng lắm nha hàu nướng mỡ hành thơm_nức nha,Positive
12351,Tạ Thị Phương,ốc_hương rang muối ghẹ xào me toàn món ngon hấp_dẫn giá tiền tốt ghẹ ốc thịt,Positive
12352,Ngô Minh Anh,sò nướng mỡ hành thơm ngon đồ tươi chất_lượng sốt vị không_gian thoáng mát,Positive
12353,Lê Thị Khánh,ốc tam_giác xào rau_muống thơm giòn thịt rau_muống xào chín_tới giòn ngon màu rau xanh đẹp_mắt,Positive
12354,Trần Văn Minh,sò lông nướng mỡ hành thơm ngậy đồ nóng_hổi bạn_bè vui nha,Positive
12355,Nguyễn Thị Hòa,ốc ngon lắm nha đồ thoải_mái ốc sò không_gian thoáng phục_vụ chu_đáo,Positive
12356,Hà Thị Trang,thoải_mái ốc hàu nướng chất_lượng tươi ngon giá tiền vừa_ý phục_vụ nhanh_nhẹn,Positive
12357,Phạm Ngọc Ánh,đồ ăn_ở ngon ốc sốt nướng mỡ hành thơm ngon giá tiền tốt,Positive
12358,Phạm Thu Nga,sò_huyết chay tỏi ngon đồ tiền tỏi phi thơm ngon ốc sò tươi nước_chấm pha ok,Positive
12359,Vũ Thị Lan,ốc_hương cháy tỏi ngon thơm đồ ăn_ở ngon_ăn chiều ốc vui ngon,Positive
12360,Đặng Văn Dương,hàu nướng mỡ hành tươi ngon đồ ăn_ở tươi chất_lượng nha gia_vị đồ ngon,Positive
12361,Bùi Thị Hải,món ghẹ cháy tỏi ốc móng xào rau_muống giòn ngon đổi vị hài_lòng lắm nha_,Positive
12362,Đinh Thị Thanh,sò_huyết cháy tỏi thơm_lừng đĩa ốc to thoải_mái nha,Positive
12363,Đặng Hoàng Đức,thèm ốc ốc sốt tươi ngon,Positive
12364,Phạm Thị Minh Ngọc,ốc len xào dừa thơm ngon vị ốc thơm,Positive
12365,Dương Thị Oanh,ghẹ rang muỗi to thịt ghẹ thơm ốc sốt xào rau_muống tỏi hấp_dẫn lắm nha,Positive
12366,Phùng Quang Huy,sò nướng mỡ hành nóng lắm chiều lũ ốc uống bia thích,Positive
12367,Trần Thị Thu Thảo,ốc_hương rang muối đồ ăn_ở món thơm ngon ốc xò tươi uống giá tiền tốt,Positive
12368,Trịnh Thị Huyền,hàu nướng mỡ hành thơm ngon đồ ăn_ở tươi ốc ghẹ rang muối thoải_mái,Positive
12369,Lê Thị Hà,ghẹ rang muối_ăn ngon thơm thịt ghẹ thịt rang vị giá tiền ưu_đãi khách_hàng nha,Positive
12370,Nguyễn Thanh Chúc,ốc_hương tươi rang muối_ăn ngon mặn mặn nhẹ ốc ngon hợp_lý giá tiền lắm nha,Positive
12371,Phạm Thu Trang,ốc gai cháy tỏi ngon thơm chất_lượng cháo hàu ngon no nha gia_vị đồ ăn_ở thơm,Positive
12372,Linh Pham,nhà_hàng đẹp món ngon phục_vụ tốt tốt,Positive
12373,Phương Thảo,không_gian quán phong_cách cổ_điển cảm_giác ấm_cúng ưng rượu_vang món đa_dạng ngon_miệng thử striploin black augus steak thăn lưng nấu medium mềm kèm khoai_tây nghiền sốt tiêu xanh cá_hồi nướng sốt chanh dây vừa_miệng giá_cả hợp_lý chất_lượng,Neutral
12374,Bìn Hải,review đồ nóng đựng hộp xốp k tốt giấy bạc tưởng quán lắng_nghe khen h đọc quán rep t đựng đồ nóng độc t_k hộp không v độc trả_lời nhắn kiểu quán đồ cay đau bụng toàn k cay h thái_độ kiểu cút,Neutral
12375,Ngọc Chi,đơn vội bình_luận chê sợ vô_cùng cầu trời đồ đừng thảm quán bánh ổn đựng hộp xốp nhạt bình_thường mừng lắm mua 2 chai sâm cúc siêu dở_nha không mùi sâm cúc nước_màu vàng màu nâu nhạt_nhẽo không chai 5k không mua không mua,Negative
12376,Hồ Phương,bánh_tráng cứng mặn bánh_tráng mỡ hành dở buger tạm thử burger thui,Negative
12377,Nguyễn Phương Linh,order xong hamburger vị bình_thường ko đặc_sắc lắm bánh_tráng long an ko vị không ăn_vậy ngon quán trứng gà thay_vì trứng cút chả trứng gà trứng vịt quen bóp nát trứng trộn bánh_tráng món mê li trà đào dầm ko đào vị ngon đồ li trà đào edit viết review bánh_tráng tiếp mặn kinh_khủng kiểu nguyên bịch muối eo_ôi,Positive
12378,An An,bò dở_tệ bò bột chiên thất_vọng đầu 1 mặt_trận 0 0 làm_ăn lừa_đảo,Negative
12379,Thu Hương Nguyễn,không bánh_tráng la chỗ thử chê thất_vọng bánh_tráng shop bánh khô_rang sốt me ok bánh_tráng đường đầu nhai trúng đường kiểu bánh_tráng trộn đường_vậy,Negative
12380,Phan Mỹ Linh,bánh quán không nãy 6 bịch không bịch trứng cút quán giám trứng cút quán 1 tiếng,Negative
12381,Hằng Nguyễn,thèm món vặt lọ_mọ ap đồ quán susu s burger order thử hotdog 18k bánh_tráng trộn 17k bánh hotdog gói gọn bịch hotdog hơi bơ dầu hơi ngấy tí xúc_xích ok nè bánh_tráng trộn bánh nhuyễn ú không thích lắm cọng bánh_tráng nhão vón cục bịch sốt bánh trộn bình_thường 2 trứng cút tắc sốt khô rau_răm xoài bào đậu_phộng ruốcthì đựng bịch bánh_tráng hơi ớt bằm hơi cay ú không cay hihi giá tầm tạm 2 món ngán,Negative
12382,Đồng Nguyễn Văn,đồ ngon đóng_gói cẩn_thận,Positive
12383,Nguyễn Thuý Bắc,3 combo 4 54k dàu to 2 thịt không mỏng lắm tôm bé bé giá ok không chê tiệm mắm_nêm tương đậu_phộng tương ngon đậu_phộng bùi,Negative
12384,Hang Philip,nước_mắm tuyệt địa_điểm heo bánh_hỏi nữanói hiện tạitại quán bao no,Neutral
12385,Gà Cay Hàn Quốc,ủng_hộ,Positive
12386,Minh Trung,gà vị bình_thường không xứng giá,Negative
12387,Uyen Nguyen,trc mua ngon h giá nguyên bớt gà 1 nửa đc 7 í,Positive
12388,Quốc Khánh,10 không 8km lận thèm,Negative
12390,Thảo Nguyên,thịt gà ngon sốt ko ngon,Positive
12391,Như Ngọc N,ga an hop khau_vi gia re hon nha_hang dat 3 phan an no ne,Neutral
12394,Dungg,ngon,Positive
12395,Anh Thu,xe gà hot chợ hồ thị kỳ sợ đông ghé chi_nhánh đỡ quán chuyên gà sốt kiểu hàn take away không chố 1 hộp ghim gà chiên giòn bột xắt nho_nhỏ 2 sốt sốt_cay không cay note ăn_không sốt béo sốt phô_mai màu vàng vàng xịt phô_mai trắng gà phô_mai thui khoái kiểu phô_mai ngập_ngụa mê món ghê giá 45k 1 dứt kiểu in_ít nhừ no 2 ngừoi 1 ổn okie món giao nóng ngon,Negative
12397,Yuriheo,tham_khảo bình_luận ko tùy khẩu_vị ko dx quán làm_ăn ngon đông hơi gà giòn,Positive
12398,Thanh Thanh,quán làm_ăn ko tâm xong tức kiếm sdt quán chửi de sợ trời_ơi hộp gà sốt cay mùi khét ói cục thùng rác làm_ăn giao dược uổng tiền sợ chia_tay quán lành,Neutral
12399,Băng Lê,1 tuần ăn_ở 2 3 cmt khách_quan quán ngon hơi khó_tính ăn_uống sốt_cay sốt cramy trở_lại complain gắt phân_minh quán chúc quán đắt quên quán ship mua tại_chỗ,Positive
12400,Jama Le,quán cmt ảo search quán gà sốt_cay hình_như quán tài_khoản ảo fody điều_tra,Neutral
12401,Bích Trâm,hôm_nay chỗ quán chờ hơi shiper kinh_khủng bù ngon thử kêu thử ngại chủ mặt búng ra_sữa,Neutral
12402,Như Ngọc N,lựa_chọn gà sốt_cay hôm_nay đổi thử volcano không uổng công volcano ngon sốt_cay truyền_thống vị chua cay ngon cay mịnh không thích sốt mật_ong,Positive
12403,Băng Lê,ngon bàn chỗ gà mắc cười_ghê,Positive
12404,Misadang,120k 1 đơn hàng k giao hàng chậm 1 há cảo 25k 2 miếng gà cay 4k 7 miếng thịt heo xào 50k 5 miếng review tốt thử kết_quả_thực_sự thất_vọng,Negative
12405,Băng Lê,2 bữa order thịt heo chiên tangsu thịt hơi dạo thịt lắm quán chất_lượng ổn 2 gà ngon không trừ giao hơi ăn_ở đợt ủng_hộ,Positive
12406,Quách Trực,cay lắm vô cay ghiền gà sốt,Neutral
12407,Ngọc Tuyền,2 quán hương_vị quán không đổi sốt_cay ngon cay tôm ngon không ngán lắm tiếp,Neutral
12409,Thuỳ Nguyễn,món teok ngon dầu động đáy hộp cơm gà sốt ngon gà sốt_cay đùi cay cay_huhu,Positive
12410,Hương Quỳnh,hôm_nay menu đa_dạng món cơm yubu món há cảo gà cay ngon vừa_ý cơm hơi khô,Positive
12411,Hue Nguyen,amazing 45k dc 4 cơm tí_hon nhak anh_chị ko quai đói bụng cơm dc 4 số_phận trớ_trêu,Neutral
12412,Quách Trực,cơm cay thử hợp vị ngon giá đầu cảm_giác hơi chấp_nhận gà sốt mật_ong chua chua_ngọt trẻ_em giá không mắc giao shiper vui_vẻ hào,Positive
12413,Jin Gunn,order 1 gà cay 1 sủi cảo hq gà tạm sủi cảo 25k 2 xuất_sắc lắm ko,Neutral
12414,Ngọc Tuyền,gà rau bữa bàn cà_chua mạn_phép cà_chua thích cà_chua lắm ngại ghê chủ dễ_thương đùi gà ngon cay dã gà chấm sốt mật_ong lạ chua chua tám 2 ngon,Positive
